Page title is," ""Subcatchment Minderhoutplus Cal-S445"," Rainfall Profile 1""",,,
Date,Time,Surface flow (Surface flow (m3/s) [pdm_surfaceflow]),Rainfall-driven baseflow (Rainfall-driven baseflow (m3/s) [pdm_baseflow]),Rainfall (Rainfall intensity (mm/hr)),
19/10/2021,10:00:00,0.066492,0.120389,0.031888,0.186881
19/10/2021,11:00:00,0.06467,0.120289,0.030041,0.184959
19/10/2021,12:00:00,0.062899,0.120189,0.001431,0.183088
19/10/2021,13:00:00,0.061176,0.120089,0.12368,0.181265
19/10/2021,14:00:00,0.0595,0.119988,0.006318,0.179488
19/10/2021,15:00:00,0.060714,0.119917,0,0.180631
19/10/2021,16:00:00,0.076978,0.119999,0,0.196977
19/10/2021,17:00:00,0.116927,0.120325,0,0.237252
19/10/2021,18:00:00,0.127136,0.120361,0,0.247497
19/10/2021,19:00:00,0.138695,0.120413,0,0.259108
19/10/2021,20:00:00,0.150053,0.120467,0,0.27052
19/10/2021,21:00:00,0.15572,0.120465,0,0.276185
19/10/2021,22:00:00,0.187588,0.120731,0,0.308319
19/10/2021,23:00:00,0.212447,0.120935,0,0.333382
20/10/2021,00:00:00,0.230869,0.12108,0,0.351949
20/10/2021,01:00:00,0.232432,0.121059,0,0.353491
20/10/2021,02:00:00,0.228804,0.120986,0,0.34979
20/10/2021,03:00:00,0.225004,0.12091,0,0.345914
20/10/2021,04:00:00,0.21884,0.120809,0,0.339649
20/10/2021,05:00:00,0.22574,0.120839,0,0.346579
20/10/2021,06:00:00,0.219556,0.120739,0.142753,0.340295
20/10/2021,07:00:00,0.213541,0.120638,0.130951,0.334179
20/10/2021,08:00:00,0.207691,0.120538,0.006318,0.328229
20/10/2021,09:00:00,0.202001,0.120437,0,0.322438
20/10/2021,10:00:00,0.196467,0.120337,0,0.316804
20/10/2021,11:00:00,0.191085,0.120237,0,0.311322
20/10/2021,12:00:00,0.18585,0.120137,0,0.305987
20/10/2021,13:00:00,0.180759,0.120036,0,0.300795
20/10/2021,14:00:00,0.175807,0.119936,0.570893,0.295743
20/10/2021,15:00:00,0.17099,0.119837,2.017856,0.290827
20/10/2021,16:00:00,0.166306,0.119737,7.304609,0.286043
20/10/2021,17:00:00,0.16175,0.119637,0.366628,0.281387
20/10/2021,18:00:00,0.157319,0.119537,0,0.276856
20/10/2021,19:00:00,0.153009,0.119438,0,0.272447
20/10/2021,20:00:00,0.148817,0.119338,0,0.268155
20/10/2021,21:00:00,0.14474,0.119239,4.386723,0.263979
20/10/2021,22:00:00,0.155294,0.119287,0.975013,0.274581
20/10/2021,23:00:00,0.16425,0.119321,0.647247,0.283571
21/10/2021,00:00:00,0.159751,0.119222,0.030994,0.278973
21/10/2021,01:00:00,0.155374,0.119123,0,0.274497
21/10/2021,02:00:00,0.151118,0.119023,0.27597,0.270141
21/10/2021,03:00:00,0.146978,0.118924,0.042617,0.265902
21/10/2021,04:00:00,0.142951,0.118825,0.09656,0.261776
21/10/2021,05:00:00,0.139035,0.118726,1.451254,0.257761
21/10/2021,06:00:00,0.198011,0.119264,0.073612,0.317275
21/10/2021,07:00:00,0.41913,0.12146,0,0.54059
21/10/2021,08:00:00,1.24412,0.129837,0.380635,1.373957
21/10/2021,09:00:00,1.251121,0.130145,3.740013,1.381266
21/10/2021,10:00:00,1.216846,0.130036,2.815664,1.346882
21/10/2021,11:00:00,1.18351,0.129928,0.133693,1.313438
21/10/2021,12:00:00,1.151087,0.12982,0.723183,1.280907
21/10/2021,13:00:00,1.631285,0.134898,0.445962,1.766183
21/10/2021,14:00:00,1.70015,0.135937,0.068426,1.836087
21/10/2021,15:00:00,1.728657,0.136584,0.050008,1.865241
21/10/2021,16:00:00,1.683473,0.136493,0.002444,1.819966
21/10/2021,17:00:00,1.637353,0.136379,0,1.773732
21/10/2021,18:00:00,1.62358,0.13658,0,1.76016
21/10/2021,19:00:00,1.582493,0.136501,0,1.718994
21/10/2021,20:00:00,1.548881,0.136486,0.057042,1.685367
21/10/2021,21:00:00,1.677094,0.138102,0.002921,1.815196
21/10/2021,22:00:00,1.638092,0.138057,0,1.776149
21/10/2021,23:00:00,1.593215,0.137942,0,1.731157
22/10/2021,00:00:00,1.592991,0.138267,0,1.731258
22/10/2021,01:00:00,1.995852,0.142678,0,2.13853
22/10/2021,02:00:00,2.280189,0.145995,0,2.426184
22/10/2021,03:00:00,2.231843,0.146016,0,2.377859
22/10/2021,04:00:00,2.25661,0.146765,0,2.403375
22/10/2021,05:00:00,2.246959,0.147172,0,2.394131
22/10/2021,06:00:00,2.191438,0.14711,0,2.338548
22/10/2021,07:00:00,2.135137,0.147026,0,2.282163
22/10/2021,08:00:00,2.076643,0.146903,0,2.223546
22/10/2021,09:00:00,2.019753,0.146781,0,2.166534
22/10/2021,10:00:00,1.964421,0.146659,0,2.11108
22/10/2021,11:00:00,1.910604,0.146536,0.028551,2.05714
22/10/2021,12:00:00,1.86259,0.146458,0.039518,2.009048
22/10/2021,13:00:00,1.811563,0.146336,0.515819,1.957899
22/10/2021,14:00:00,1.761935,0.146214,0.387728,1.908149
22/10/2021,15:00:00,1.713666,0.146093,1.150787,1.859759
22/10/2021,16:00:00,1.666719,0.145971,1.456439,1.81269
22/10/2021,17:00:00,1.621058,0.145849,0.099719,1.766907
22/10/2021,18:00:00,1.576649,0.145728,0.039518,1.722377
22/10/2021,19:00:00,1.533455,0.145606,0.001907,1.679061
22/10/2021,20:00:00,1.491446,0.145485,0,1.636931
22/10/2021,21:00:00,1.450587,0.145364,0,1.595951
22/10/2021,22:00:00,1.410847,0.145243,0,1.55609
22/10/2021,23:00:00,1.372196,0.145122,0,1.517318
23/10/2021,00:00:00,1.334604,0.145001,0.038087,1.479605
23/10/2021,01:00:00,1.298042,0.14488,0.001967,1.442922
23/10/2021,02:00:00,1.262481,0.144759,0,1.40724
23/10/2021,03:00:00,1.228547,0.144645,0,1.373192
23/10/2021,04:00:00,1.196881,0.144545,0,1.341426
23/10/2021,05:00:00,1.224226,0.145034,0,1.36926
23/10/2021,06:00:00,1.23525,0.145365,0,1.380615
23/10/2021,07:00:00,1.339559,0.146644,0,1.486203
23/10/2021,08:00:00,1.47915,0.148309,0,1.627459
23/10/2021,09:00:00,1.448057,0.148281,0,1.596338
23/10/2021,10:00:00,1.41039,0.148178,0,1.558568
23/10/2021,11:00:00,1.371751,0.148054,0,1.519805
23/10/2021,12:00:00,1.334172,0.147931,0,1.482103
23/10/2021,13:00:00,1.297621,0.147808,0,1.445429
23/10/2021,14:00:00,1.262072,0.147684,0,1.409756
23/10/2021,15:00:00,1.227497,0.147561,0,1.375058
23/10/2021,16:00:00,1.195653,0.147457,0,1.34311
23/10/2021,17:00:00,1.162897,0.147334,0,1.310231
23/10/2021,18:00:00,1.131039,0.147211,0,1.27825
23/10/2021,19:00:00,1.100054,0.147088,0,1.247142
23/10/2021,20:00:00,1.069917,0.146966,0,1.216883
23/10/2021,21:00:00,1.040606,0.146843,0,1.187449
23/10/2021,22:00:00,1.012098,0.146721,0,1.158819
23/10/2021,23:00:00,0.984371,0.146599,0,1.13097
24/10/2021,00:00:00,0.957404,0.146477,0,1.103881
24/10/2021,01:00:00,0.931175,0.146355,0,1.07753
24/10/2021,02:00:00,0.905665,0.146233,0,1.051898
24/10/2021,03:00:00,0.880854,0.146111,0,1.026965
24/10/2021,04:00:00,0.856723,0.145989,0,1.002712
24/10/2021,05:00:00,0.833252,0.145868,0,0.97912
24/10/2021,06:00:00,0.810425,0.145746,0,0.956171
24/10/2021,07:00:00,0.788223,0.145625,0,0.933848
24/10/2021,08:00:00,0.766629,0.145504,0,0.912133
24/10/2021,09:00:00,0.745627,0.145382,0,0.891009
24/10/2021,10:00:00,0.7252,0.145261,0,0.870461
24/10/2021,11:00:00,0.705333,0.14514,0,0.850473
24/10/2021,12:00:00,0.68601,0.145019,0,0.831029
24/10/2021,13:00:00,0.667216,0.144899,0,0.812115
24/10/2021,14:00:00,0.648938,0.144778,0,0.793716
24/10/2021,15:00:00,0.63116,0.144657,0,0.775817
24/10/2021,16:00:00,0.613869,0.144537,0,0.758406
24/10/2021,17:00:00,0.597051,0.144416,0,0.741467
24/10/2021,18:00:00,0.580695,0.144296,0,0.724991
24/10/2021,19:00:00,0.564786,0.144176,0,0.708962
24/10/2021,20:00:00,0.549314,0.144056,0,0.69337
24/10/2021,21:00:00,0.534265,0.143936,0,0.678201
24/10/2021,22:00:00,0.519629,0.143816,0,0.663445
24/10/2021,23:00:00,0.505393,0.143696,0,0.649089
25/10/2021,00:00:00,0.491548,0.143576,0,0.635124
25/10/2021,01:00:00,0.478081,0.143457,0,0.621538
25/10/2021,02:00:00,0.464984,0.143337,0,0.608321
25/10/2021,03:00:00,0.452246,0.143218,0,0.595464
25/10/2021,04:00:00,0.439856,0.143099,0,0.582955
25/10/2021,05:00:00,0.427806,0.142979,0.142694,0.570785
25/10/2021,06:00:00,0.416086,0.14286,0.007272,0.558946
25/10/2021,07:00:00,0.404687,0.142741,0,0.547428
25/10/2021,08:00:00,0.393601,0.142622,0,0.536223
25/10/2021,09:00:00,0.382818,0.142504,0,0.525322
25/10/2021,10:00:00,0.37233,0.142385,0,0.514715
25/10/2021,11:00:00,0.36213,0.142266,0,0.504396
25/10/2021,12:00:00,0.352209,0.142148,0,0.494357
25/10/2021,13:00:00,0.34256,0.142029,0,0.484589
25/10/2021,14:00:00,0.333176,0.141911,0,0.475087
25/10/2021,15:00:00,0.324048,0.141793,0,0.465841
25/10/2021,16:00:00,0.315171,0.141675,0.057101,0.456846
25/10/2021,17:00:00,0.306536,0.141557,0.002921,0.448093
25/10/2021,18:00:00,0.298139,0.141439,0,0.439578
25/10/2021,19:00:00,0.289971,0.141321,0,0.431292
25/10/2021,20:00:00,0.282027,0.141203,0,0.42323
25/10/2021,21:00:00,0.289399,0.141239,0,0.430638
25/10/2021,22:00:00,0.281471,0.141121,0,0.422592
25/10/2021,23:00:00,0.27376,0.141003,0,0.414763
26/10/2021,00:00:00,0.26626,0.140886,0,0.407146
26/10/2021,01:00:00,0.258966,0.140769,0,0.399735
26/10/2021,02:00:00,0.251871,0.140651,0,0.392522
26/10/2021,03:00:00,0.244971,0.140534,0,0.385505
26/10/2021,04:00:00,0.23826,0.140417,0,0.378677
26/10/2021,05:00:00,0.231733,0.1403,0,0.372033
26/10/2021,06:00:00,0.225384,0.140183,0,0.365567
26/10/2021,07:00:00,0.21921,0.140067,0,0.359277
26/10/2021,08:00:00,0.217536,0.139994,0,0.35753
26/10/2021,09:00:00,0.211576,0.139877,0,0.351453
26/10/2021,10:00:00,0.20578,0.139761,0,0.345541
26/10/2021,11:00:00,0.200142,0.139644,0,0.339786
26/10/2021,12:00:00,0.194659,0.139528,0,0.334187
26/10/2021,13:00:00,0.189327,0.139412,0,0.328739
26/10/2021,14:00:00,0.18414,0.139296,0,0.323436
26/10/2021,15:00:00,0.179095,0.13918,0,0.318275
26/10/2021,16:00:00,0.174189,0.139064,0,0.313253
26/10/2021,17:00:00,0.169417,0.138948,0,0.308365
26/10/2021,18:00:00,0.164776,0.138832,0,0.303608
26/10/2021,19:00:00,0.160261,0.138716,0,0.298977
26/10/2021,20:00:00,0.155871,0.138601,0,0.294472
26/10/2021,21:00:00,0.151601,0.138485,0,0.290086
26/10/2021,22:00:00,0.147448,0.13837,0,0.285818
26/10/2021,23:00:00,0.143408,0.138255,0,0.281663
27/10/2021,00:00:00,0.13948,0.13814,0,0.27762
27/10/2021,01:00:00,0.135658,0.138025,0,0.273683
27/10/2021,02:00:00,0.131942,0.13791,0,0.269852
27/10/2021,03:00:00,0.128327,0.137795,0,0.266122
27/10/2021,04:00:00,0.124812,0.13768,0,0.262492
27/10/2021,05:00:00,0.121392,0.137565,0,0.258957
27/10/2021,06:00:00,0.118067,0.137451,0,0.255518
27/10/2021,07:00:00,0.114832,0.137336,0,0.252168
27/10/2021,08:00:00,0.111686,0.137222,0,0.248908
27/10/2021,09:00:00,0.108627,0.137107,0,0.245734
27/10/2021,10:00:00,0.105651,0.136993,0,0.242644
27/10/2021,11:00:00,0.102757,0.136879,0,0.239636
27/10/2021,12:00:00,0.099941,0.136765,0,0.236706
27/10/2021,13:00:00,0.097204,0.136651,0,0.233855
27/10/2021,14:00:00,0.094541,0.136537,0,0.231078
27/10/2021,15:00:00,0.091951,0.136424,0,0.228375
27/10/2021,16:00:00,0.089432,0.13631,0,0.225742
27/10/2021,17:00:00,0.086982,0.136196,0,0.223178
27/10/2021,18:00:00,0.084599,0.136083,0,0.220682
27/10/2021,19:00:00,0.082281,0.13597,0,0.218251
27/10/2021,20:00:00,0.080027,0.135856,0,0.215883
27/10/2021,21:00:00,0.077834,0.135743,0,0.213577
27/10/2021,22:00:00,0.075702,0.13563,0,0.211332
27/10/2021,23:00:00,0.073628,0.135517,0,0.209145
28/10/2021,00:00:00,0.071611,0.135404,0,0.207015
28/10/2021,01:00:00,0.069649,0.135291,0,0.20494
28/10/2021,02:00:00,0.067741,0.135179,0,0.20292
28/10/2021,03:00:00,0.065885,0.135066,0,0.200951
28/10/2021,04:00:00,0.06408,0.134954,0,0.199034
28/10/2021,05:00:00,0.062325,0.134841,0,0.197166
28/10/2021,06:00:00,0.060618,0.134729,0,0.195347
28/10/2021,07:00:00,0.058957,0.134617,0,0.193574
28/10/2021,08:00:00,0.057342,0.134505,0,0.191847
28/10/2021,09:00:00,0.055771,0.134393,0,0.190164
28/10/2021,10:00:00,0.054243,0.134281,0,0.188524
28/10/2021,11:00:00,0.052757,0.134169,0,0.186926
28/10/2021,12:00:00,0.051312,0.134057,0,0.185369
28/10/2021,13:00:00,0.049906,0.133945,0,0.183851
28/10/2021,14:00:00,0.048539,0.133834,0,0.182373
28/10/2021,15:00:00,0.047209,0.133722,0,0.180931
28/10/2021,16:00:00,0.045916,0.133611,0,0.179527
28/10/2021,17:00:00,0.044658,0.1335,0,0.178158
28/10/2021,18:00:00,0.043434,0.133388,0,0.176822
28/10/2021,19:00:00,0.042244,0.133277,0,0.175521
28/10/2021,20:00:00,0.041087,0.133166,0,0.174253
28/10/2021,21:00:00,0.039962,0.133055,0,0.173017
28/10/2021,22:00:00,0.038867,0.132944,0,0.171811
28/10/2021,23:00:00,0.037802,0.132834,0,0.170636
29/10/2021,00:00:00,0.036766,0.132723,0,0.169489
29/10/2021,01:00:00,0.035759,0.132613,0,0.168372
29/10/2021,02:00:00,0.03478,0.132502,0,0.167282
29/10/2021,03:00:00,0.033827,0.132392,0,0.166219
29/10/2021,04:00:00,0.0329,0.132281,0,0.165181
29/10/2021,05:00:00,0.031999,0.132171,0,0.16417
29/10/2021,06:00:00,0.031122,0.132061,0,0.163183
29/10/2021,07:00:00,0.030269,0.131951,0,0.16222
29/10/2021,08:00:00,0.02944,0.131841,0,0.161281
29/10/2021,09:00:00,0.028634,0.131731,0,0.160365
29/10/2021,10:00:00,0.027849,0.131622,0,0.159471
29/10/2021,11:00:00,0.027086,0.131512,0,0.158598
29/10/2021,12:00:00,0.026344,0.131402,0,0.157746
29/10/2021,13:00:00,0.025623,0.131293,0,0.156916
29/10/2021,14:00:00,0.024921,0.131184,0,0.156105
29/10/2021,15:00:00,0.024238,0.131074,0.903964,0.155312
29/10/2021,16:00:00,0.023574,0.130965,0.046015,0.154539
29/10/2021,17:00:00,0.022928,0.130856,0,0.153784
29/10/2021,18:00:00,0.0223,0.130747,0,0.153047
29/10/2021,19:00:00,0.021689,0.130638,0,0.152327
29/10/2021,20:00:00,0.021095,0.130529,0,0.151624
29/10/2021,21:00:00,0.020517,0.130421,0,0.150938
29/10/2021,22:00:00,0.019955,0.130312,0,0.150267
29/10/2021,23:00:00,0.019408,0.130203,0,0.149611
30/10/2021,00:00:00,0.018877,0.130095,0,0.148972
30/10/2021,01:00:00,0.018359,0.129987,0,0.148346
30/10/2021,02:00:00,0.017856,0.129878,0,0.147734
30/10/2021,03:00:00,0.017367,0.12977,0.60904,0.147137
30/10/2021,04:00:00,0.016891,0.129662,1.001596,0.146553
30/10/2021,05:00:00,0.016429,0.129554,1.514792,0.145983
30/10/2021,06:00:00,0.015979,0.129446,0.369549,0.145425
30/10/2021,07:00:00,0.123076,0.130428,0.928521,0.253504
30/10/2021,08:00:00,0.123379,0.130357,1.626134,0.253736
30/10/2021,09:00:00,0.119999,0.130248,0.870168,0.250247
30/10/2021,10:00:00,0.116711,0.13014,0.515997,0.246851
30/10/2021,11:00:00,0.113514,0.130031,0.024199,0.243545
30/10/2021,12:00:00,0.110404,0.129923,0,0.240327
30/10/2021,13:00:00,0.107379,0.129815,0,0.237194
30/10/2021,14:00:00,0.104438,0.129707,0,0.234145
30/10/2021,15:00:00,0.101577,0.129599,3.882408,0.231176
30/10/2021,16:00:00,0.098794,0.129491,1.41561,0.228285
30/10/2021,17:00:00,0.096087,0.129383,0.24277,0.22547
30/10/2021,18:00:00,0.093455,0.129275,0.009239,0.22273
30/10/2021,19:00:00,0.163971,0.129908,0,0.293879
30/10/2021,20:00:00,0.280491,0.131026,0,0.411517
30/10/2021,21:00:00,0.456975,0.132784,0,0.589759
30/10/2021,22:00:00,0.488677,0.133121,0,0.621798
30/10/2021,23:00:00,0.588206,0.134155,0,0.722361
31/10/2021,00:00:00,0.771421,0.136063,0,0.907484
31/10/2021,01:00:00,0.856735,0.137029,0,0.993764
31/10/2021,02:00:00,0.895934,0.13755,0,1.033484
31/10/2021,03:00:00,0.873,0.137452,0,1.010452
31/10/2021,04:00:00,0.849083,0.137337,0,0.98642
31/10/2021,05:00:00,0.825822,0.137223,0,0.963045
31/10/2021,06:00:00,0.803199,0.137108,0,0.940307
31/10/2021,07:00:00,1.264335,0.141891,0,1.406226
31/10/2021,08:00:00,1.406153,0.143561,0,1.549714
31/10/2021,09:00:00,1.396486,0.143734,0,1.54022
31/10/2021,10:00:00,1.358229,0.143614,0,1.501843
31/10/2021,11:00:00,1.32102,0.143495,0,1.464515
31/10/2021,12:00:00,1.284829,0.143375,0,1.428204
31/10/2021,13:00:00,1.249631,0.143256,0,1.392887
31/10/2021,14:00:00,1.215397,0.143136,3.673017,1.358533
31/10/2021,15:00:00,1.1821,0.143017,2.004445,1.325117
31/10/2021,16:00:00,1.149716,0.142898,3.698945,1.292614
31/10/2021,17:00:00,1.118219,0.142779,4.950941,1.260998
31/10/2021,18:00:00,1.087585,0.14266,0.242651,1.230245
31/10/2021,19:00:00,1.05779,0.142541,0,1.200331
31/10/2021,20:00:00,1.028811,0.142422,0,1.171233
31/10/2021,21:00:00,1.000626,0.142304,0,1.14293
31/10/2021,22:00:00,0.973213,0.142185,0,1.115398
31/10/2021,23:00:00,0.946552,0.142067,0,1.088619
01/11/2021,00:00:00,0.920621,0.141948,0,1.062569
01/11/2021,01:00:00,0.8954,0.14183,0,1.03723
01/11/2021,02:00:00,0.87087,0.141712,0,1.012582
01/11/2021,03:00:00,0.847012,0.141594,0,0.988606
01/11/2021,04:00:00,0.823807,0.141476,0,0.965283
01/11/2021,05:00:00,0.801239,0.141358,0,0.942597
01/11/2021,06:00:00,1.241657,0.145927,0,1.387584
01/11/2021,07:00:00,1.460604,0.148369,0,1.608973
01/11/2021,08:00:00,1.893973,0.153043,0,2.047016
01/11/2021,09:00:00,2.484809,0.15943,0,2.644239
01/11/2021,10:00:00,2.445149,0.159585,0,2.604734
01/11/2021,11:00:00,2.378163,0.159452,0,2.537615
01/11/2021,12:00:00,2.313012,0.159319,0,2.472331
01/11/2021,13:00:00,2.249645,0.159186,0,2.408831
01/11/2021,14:00:00,2.188015,0.159054,0,2.347069
01/11/2021,15:00:00,2.128073,0.158921,1.998305,2.286994
01/11/2021,16:00:00,2.069774,0.158789,1.785934,2.228563
01/11/2021,17:00:00,2.013071,0.158657,0.085771,2.171728
01/11/2021,18:00:00,1.957922,0.158524,0,2.116446
01/11/2021,19:00:00,1.904284,0.158392,0,2.062676
01/11/2021,20:00:00,1.852115,0.15826,0,2.010375
01/11/2021,21:00:00,1.801375,0.158129,0,1.959504
01/11/2021,22:00:00,1.752026,0.157997,0,1.910023
01/11/2021,23:00:00,1.704028,0.157865,0,1.861893
02/11/2021,00:00:00,1.657345,0.157734,0,1.815079
02/11/2021,01:00:00,1.611941,0.157602,0,1.769543
02/11/2021,02:00:00,1.567781,0.157471,0,1.725252
02/11/2021,03:00:00,1.524831,0.15734,0,1.682171
02/11/2021,04:00:00,1.483058,0.157209,0,1.640267
02/11/2021,05:00:00,1.442428,0.157078,0.095129,1.599506
02/11/2021,06:00:00,1.402912,0.156947,0.100017,1.559859
02/11/2021,07:00:00,1.625779,0.159465,0.033379,1.785244
02/11/2021,08:00:00,1.815992,0.161711,0.001431,1.977703
02/11/2021,09:00:00,1.776057,0.161676,0,1.937733
02/11/2021,10:00:00,1.727401,0.161541,0.038087,1.888942
02/11/2021,11:00:00,1.680078,0.161407,0.001907,1.841485
02/11/2021,12:00:00,1.634051,0.161272,0,1.795323
02/11/2021,13:00:00,1.589286,0.161138,0,1.750424
02/11/2021,14:00:00,1.545747,0.161004,0,1.706751
02/11/2021,15:00:00,1.5034,0.160869,0,1.664269
02/11/2021,16:00:00,1.462214,0.160735,0,1.622949
02/11/2021,17:00:00,1.422155,0.160602,0,1.582757
02/11/2021,18:00:00,1.383195,0.160468,0,1.543663
02/11/2021,19:00:00,1.345301,0.160334,0,1.505635
02/11/2021,20:00:00,1.308446,0.160201,0,1.468647
02/11/2021,21:00:00,1.284462,0.160187,0,1.444649
02/11/2021,22:00:00,1.26177,0.160181,0,1.421951
02/11/2021,23:00:00,1.230843,0.160084,0,1.390927
03/11/2021,00:00:00,1.197123,0.159951,0,1.357074
03/11/2021,01:00:00,1.164327,0.159817,0,1.324144
03/11/2021,02:00:00,1.136653,0.159727,0,1.29638
03/11/2021,03:00:00,1.105514,0.159594,0,1.265108
03/11/2021,04:00:00,1.075228,0.159461,0,1.234689
03/11/2021,05:00:00,1.045771,0.159328,0,1.205099
03/11/2021,06:00:00,1.017122,0.159196,0,1.176318
03/11/2021,07:00:00,0.989257,0.159063,0,1.14832
03/11/2021,08:00:00,0.962156,0.15893,0,1.121086
03/11/2021,09:00:00,0.935797,0.158798,0,1.094595
03/11/2021,10:00:00,0.910161,0.158666,0,1.068827
03/11/2021,11:00:00,0.885226,0.158534,0,1.04376
03/11/2021,12:00:00,0.860975,0.158402,0,1.019377
03/11/2021,13:00:00,0.837388,0.15827,0,0.995658
03/11/2021,14:00:00,0.814447,0.158138,0,0.972585
03/11/2021,15:00:00,0.792135,0.158006,0,0.950141
03/11/2021,16:00:00,0.770434,0.157874,0,0.928308
03/11/2021,17:00:00,0.749328,0.157743,0,0.907071
03/11/2021,18:00:00,0.7288,0.157612,0,0.886412
03/11/2021,19:00:00,0.708834,0.15748,0,0.866314
03/11/2021,20:00:00,0.689415,0.157349,0,0.846764
03/11/2021,21:00:00,0.670528,0.157218,0,0.827746
03/11/2021,22:00:00,0.652158,0.157087,0,0.809245
03/11/2021,23:00:00,0.634292,0.156956,0,0.791248
04/11/2021,00:00:00,0.616916,0.156825,0,0.773741
04/11/2021,01:00:00,0.600015,0.156695,0,0.75671
04/11/2021,02:00:00,0.583577,0.156564,0,0.740141
04/11/2021,03:00:00,0.56759,0.156434,0,0.724024
04/11/2021,04:00:00,0.55204,0.156304,0,0.708344
04/11/2021,05:00:00,0.536917,0.156173,0,0.69309
04/11/2021,06:00:00,0.522208,0.156043,0,0.678251
04/11/2021,07:00:00,0.507902,0.155913,0,0.663815
04/11/2021,08:00:00,0.493987,0.155783,0,0.64977
04/11/2021,09:00:00,0.480454,0.155654,0.028551,0.636108
04/11/2021,10:00:00,0.467292,0.155524,0.00149,0.622816
04/11/2021,11:00:00,0.45449,0.155394,0.057101,0.609884
04/11/2021,12:00:00,0.442039,0.155265,0.050485,0.597304
04/11/2021,13:00:00,0.429929,0.155136,0.002384,0.585065
04/11/2021,14:00:00,0.418151,0.155006,0,0.573157
04/11/2021,15:00:00,0.406696,0.154877,0,0.561573
04/11/2021,16:00:00,0.395554,0.154748,0,0.550302
04/11/2021,17:00:00,0.384718,0.154619,0,0.539337
04/11/2021,18:00:00,0.374178,0.154491,0,0.528669
04/11/2021,19:00:00,0.363927,0.154362,0,0.518289
04/11/2021,20:00:00,0.353957,0.154233,0,0.50819
04/11/2021,21:00:00,0.344261,0.154105,0,0.498366
04/11/2021,22:00:00,0.334829,0.153977,0,0.488806
04/11/2021,23:00:00,0.325657,0.153848,0,0.479505
05/11/2021,00:00:00,0.316735,0.15372,0,0.470455
05/11/2021,01:00:00,0.310841,0.15362,0,0.464461
05/11/2021,02:00:00,0.302326,0.153492,0,0.455818
05/11/2021,03:00:00,0.300498,0.15343,0,0.453928
05/11/2021,04:00:00,0.297786,0.153358,0,0.451144
05/11/2021,05:00:00,0.289628,0.15323,0,0.442858
05/11/2021,06:00:00,0.281693,0.153103,0,0.434796
05/11/2021,07:00:00,0.273976,0.152975,0,0.426951
05/11/2021,08:00:00,0.26647,0.152848,0.057101,0.419318
05/11/2021,09:00:00,0.25917,0.15272,0.002921,0.41189
05/11/2021,10:00:00,0.25207,0.152593,0,0.404663
05/11/2021,11:00:00,0.245164,0.152466,0,0.39763
05/11/2021,12:00:00,0.238448,0.152339,0,0.390787
05/11/2021,13:00:00,0.231916,0.152212,0,0.384128
05/11/2021,14:00:00,0.225562,0.152085,0,0.377647
05/11/2021,15:00:00,0.219383,0.151959,0,0.371342
05/11/2021,16:00:00,0.213373,0.151832,0,0.365205
05/11/2021,17:00:00,0.207527,0.151706,0,0.359233
05/11/2021,18:00:00,0.201842,0.151579,0,0.353421
05/11/2021,19:00:00,0.196312,0.151453,0,0.347765
05/11/2021,20:00:00,0.190934,0.151327,0,0.342261
05/11/2021,21:00:00,0.185704,0.151201,0,0.336905
05/11/2021,22:00:00,0.180616,0.151075,0,0.331691
05/11/2021,23:00:00,0.175668,0.150949,0,0.326617
06/11/2021,00:00:00,0.176774,0.150883,0,0.327657
06/11/2021,01:00:00,0.171931,0.150758,0,0.322689
06/11/2021,02:00:00,0.167221,0.150632,0,0.317853
06/11/2021,03:00:00,0.16264,0.150506,0,0.313146
06/11/2021,04:00:00,0.158184,0.150381,0,0.308565
06/11/2021,05:00:00,0.153851,0.150256,0,0.304107
06/11/2021,06:00:00,0.149636,0.150131,0,0.299767
06/11/2021,07:00:00,0.145537,0.150006,0,0.295543
06/11/2021,08:00:00,0.14155,0.149881,0,0.291431
06/11/2021,09:00:00,0.137672,0.149756,0,0.287428
06/11/2021,10:00:00,0.1339,0.149631,0,0.283531
06/11/2021,11:00:00,0.130232,0.149506,0,0.279738
06/11/2021,12:00:00,0.126664,0.149382,0,0.276046
06/11/2021,13:00:00,0.123194,0.149257,0,0.272451
06/11/2021,14:00:00,0.119819,0.149133,0,0.268952
06/11/2021,15:00:00,0.116537,0.149009,0,0.265546
06/11/2021,16:00:00,0.113344,0.148885,0,0.262229
06/11/2021,17:00:00,0.110239,0.148761,0,0.259
06/11/2021,18:00:00,0.107219,0.148637,0,0.255856
06/11/2021,19:00:00,0.104282,0.148513,0,0.252795
06/11/2021,20:00:00,0.101425,0.148389,0,0.249814
06/11/2021,21:00:00,0.098646,0.148266,0,0.246912
06/11/2021,22:00:00,0.095944,0.148142,0,0.244086
06/11/2021,23:00:00,0.093315,0.148019,0.190318,0.241334
07/11/2021,00:00:00,0.090759,0.147896,0.085831,0.238655
07/11/2021,01:00:00,0.088272,0.147772,0.003874,0.236044
07/11/2021,02:00:00,0.085854,0.147649,0.038028,0.233503
07/11/2021,03:00:00,0.083502,0.147526,0.001967,0.231028
07/11/2021,04:00:00,0.081215,0.147403,0.45675,0.228618
07/11/2021,05:00:00,0.07899,0.147281,0.023246,0.226271
