Page title is," ""Subcatchment Minderhoutplus Val-101"," Rainfall Profile 1""",,,
Date,Time,Surface flow (Surface flow (m3/s) [pdm_surfaceflow]),Rainfall-driven baseflow (Rainfall-driven baseflow (m3/s) [pdm_baseflow]),Rainfall (Rainfall intensity (mm/hr)),
17/12/2023,03:00:00,0.20952,0.074045,0,0.283565
17/12/2023,04:00:00,0.20378,0.073983,0,0.277763
17/12/2023,05:00:00,0.198198,0.073921,0,0.272119
17/12/2023,06:00:00,0.192768,0.07386,0,0.266628
17/12/2023,07:00:00,0.187487,0.073798,0,0.261285
17/12/2023,08:00:00,0.182351,0.073737,0,0.256088
17/12/2023,09:00:00,0.177355,0.073675,0,0.25103
17/12/2023,10:00:00,0.172496,0.073614,0,0.24611
17/12/2023,11:00:00,0.167771,0.073553,0,0.241324
17/12/2023,12:00:00,0.163174,0.073491,0,0.236665
17/12/2023,13:00:00,0.158704,0.07343,0,0.232134
17/12/2023,14:00:00,0.154356,0.073369,0,0.227725
17/12/2023,15:00:00,0.150128,0.073308,0,0.223436
17/12/2023,16:00:00,0.151099,0.073285,0,0.224384
17/12/2023,17:00:00,0.146959,0.073224,0,0.220183
17/12/2023,18:00:00,0.142933,0.073163,0,0.216096
17/12/2023,19:00:00,0.139017,0.073102,0,0.212119
17/12/2023,20:00:00,0.135209,0.073041,0,0.20825
17/12/2023,21:00:00,0.131505,0.072981,0,0.204486
17/12/2023,22:00:00,0.127902,0.07292,0,0.200822
17/12/2023,23:00:00,0.124398,0.072859,0,0.197257
18/12/2023,00:00:00,0.12099,0.072798,0,0.193788
18/12/2023,01:00:00,0.117676,0.072738,0,0.190414
18/12/2023,02:00:00,0.114452,0.072677,0,0.187129
18/12/2023,03:00:00,0.111316,0.072617,0,0.183933
18/12/2023,04:00:00,0.108267,0.072556,0,0.180823
18/12/2023,05:00:00,0.105301,0.072496,0,0.177797
18/12/2023,06:00:00,0.102416,0.072435,0,0.174851
18/12/2023,07:00:00,0.09961,0.072375,0,0.171985
18/12/2023,08:00:00,0.096881,0.072315,0,0.169196
18/12/2023,09:00:00,0.094227,0.072254,0,0.166481
18/12/2023,10:00:00,0.091646,0.072194,0,0.16384
18/12/2023,11:00:00,0.089135,0.072134,0,0.161269
18/12/2023,12:00:00,0.086693,0.072074,0,0.158767
18/12/2023,13:00:00,0.084318,0.072014,0,0.156332
18/12/2023,14:00:00,0.082008,0.071954,0,0.153962
18/12/2023,15:00:00,0.079762,0.071894,0,0.151656
18/12/2023,16:00:00,0.077577,0.071834,0,0.149411
18/12/2023,17:00:00,0.075451,0.071774,0,0.147225
18/12/2023,18:00:00,0.073384,0.071715,0,0.145099
18/12/2023,19:00:00,0.071374,0.071655,0,0.143029
18/12/2023,20:00:00,0.069419,0.071595,0,0.141014
18/12/2023,21:00:00,0.067517,0.071535,0,0.139052
18/12/2023,22:00:00,0.065667,0.071476,0,0.137143
18/12/2023,23:00:00,0.063868,0.071416,0,0.135284
19/12/2023,00:00:00,0.062118,0.071357,0,0.133475
19/12/2023,01:00:00,0.060417,0.071297,0,0.131714
19/12/2023,02:00:00,0.058762,0.071238,0,0.13
19/12/2023,03:00:00,0.057152,0.071179,0,0.128331
19/12/2023,04:00:00,0.055586,0.071119,0,0.126705
19/12/2023,05:00:00,0.054063,0.07106,0.038058,0.125123
19/12/2023,06:00:00,0.052582,0.071001,0.001937,0.123583
19/12/2023,07:00:00,0.051142,0.070942,0,0.122084
19/12/2023,08:00:00,0.049741,0.070883,0.218868,0.120624
19/12/2023,09:00:00,0.048378,0.070824,0.524968,0.119202
19/12/2023,10:00:00,0.047053,0.070765,0.530481,0.117818
19/12/2023,11:00:00,0.045764,0.070706,0.824988,0.11647
19/12/2023,12:00:00,0.04451,0.070647,1.011282,0.115157
19/12/2023,13:00:00,0.04329,0.070588,1.98108,0.113878
19/12/2023,14:00:00,0.042105,0.070529,1.011848,0.112634
19/12/2023,15:00:00,0.040951,0.07047,2.197027,0.111421
19/12/2023,16:00:00,0.039829,0.070412,3.192544,0.110241
19/12/2023,17:00:00,0.038738,0.070353,0.604153,0.109091
19/12/2023,18:00:00,0.037677,0.070295,0.489026,0.107972
19/12/2023,19:00:00,0.036645,0.070236,1.146585,0.106881
19/12/2023,20:00:00,0.035641,0.070177,1.018226,0.105818
19/12/2023,21:00:00,0.038686,0.07015,0.048906,0.108836
19/12/2023,22:00:00,0.037783,0.070092,0,0.107875
19/12/2023,23:00:00,0.036748,0.070034,0,0.106782
20/12/2023,00:00:00,0.059059,0.070153,0,0.129212
20/12/2023,01:00:00,0.113532,0.070521,0,0.184053
20/12/2023,02:00:00,0.1672,0.070894,0,0.238094
20/12/2023,03:00:00,0.251171,0.071508,0,0.322679
20/12/2023,04:00:00,0.353208,0.072276,0,0.425484
20/12/2023,05:00:00,0.558125,0.073847,0,0.631972
20/12/2023,06:00:00,0.652958,0.074623,0,0.727581
20/12/2023,07:00:00,0.875675,0.076389,0,0.952064
20/12/2023,08:00:00,1.204681,0.079009,0,1.28369
20/12/2023,09:00:00,1.238803,0.079453,0,1.318256
20/12/2023,10:00:00,1.259267,0.079801,0,1.339068
20/12/2023,11:00:00,1.352877,0.080708,0,1.433585
20/12/2023,12:00:00,1.429981,0.081509,0,1.51149
20/12/2023,13:00:00,1.396131,0.081481,0,1.477612
20/12/2023,14:00:00,1.357883,0.081413,0,1.439296
20/12/2023,15:00:00,1.320683,0.081346,0.028551,1.402029
20/12/2023,16:00:00,1.284502,0.081278,0.087112,1.36578
20/12/2023,17:00:00,1.249313,0.08121,0.004351,1.330523
20/12/2023,18:00:00,1.215087,0.081143,0,1.29623
20/12/2023,19:00:00,1.181799,0.081075,0,1.262874
20/12/2023,20:00:00,1.149423,0.081007,0,1.23043
20/12/2023,21:00:00,1.117934,0.08094,0.133216,1.198874
20/12/2023,22:00:00,1.087308,0.080872,0.111461,1.16818
20/12/2023,23:00:00,1.057521,0.080805,0.005335,1.138326
21/12/2023,00:00:00,1.028549,0.080738,0.028551,1.109287
21/12/2023,01:00:00,1.000371,0.080671,0.001431,1.081042
21/12/2023,02:00:00,0.972966,0.080603,0,1.053569
21/12/2023,03:00:00,0.946311,0.080536,0,1.026847
21/12/2023,04:00:00,0.920386,0.080469,0,1.000855
21/12/2023,05:00:00,0.895172,0.080402,0,0.975574
21/12/2023,06:00:00,0.870648,0.080335,0,0.950983
21/12/2023,07:00:00,0.849475,0.080289,0.361592,0.929764
21/12/2023,08:00:00,0.835449,0.080292,0.674993,0.915741
21/12/2023,09:00:00,0.812561,0.080225,0.033438,0.892786
21/12/2023,10:00:00,0.7903,0.080158,0.570923,0.870458
21/12/2023,11:00:00,0.76865,0.080091,0.324041,0.848741
21/12/2023,12:00:00,0.747592,0.080025,0.300497,0.827617
21/12/2023,13:00:00,0.741442,0.080067,0.014514,0.821509
21/12/2023,14:00:00,0.732995,0.080091,0.028551,0.813086
21/12/2023,15:00:00,0.712914,0.080024,0.00146,0.792938
21/12/2023,16:00:00,0.695873,0.079976,0,0.775849
21/12/2023,17:00:00,0.676809,0.079909,0,0.756718
21/12/2023,18:00:00,0.658268,0.079843,0,0.738111
21/12/2023,19:00:00,0.640234,0.079776,0,0.72001
21/12/2023,20:00:00,0.622695,0.07971,0,0.702405
21/12/2023,21:00:00,0.605636,0.079644,0,0.68528
21/12/2023,22:00:00,0.589044,0.079577,0,0.668621
21/12/2023,23:00:00,0.612791,0.079814,0.228375,0.692605
22/12/2023,00:00:00,0.671308,0.08032,0.534981,0.751628
22/12/2023,01:00:00,0.6558,0.080275,0.407279,0.736075
22/12/2023,02:00:00,0.701499,0.080692,0.019372,0.782191
22/12/2023,03:00:00,0.718056,0.080897,0,0.798953
22/12/2023,04:00:00,0.731506,0.081081,0,0.812587
22/12/2023,05:00:00,0.712143,0.081019,0,0.793162
22/12/2023,06:00:00,0.694883,0.080968,0,0.775851
22/12/2023,07:00:00,0.675847,0.080901,0.114173,0.756748
22/12/2023,08:00:00,0.657332,0.080834,1.204789,0.738166
22/12/2023,09:00:00,0.639324,0.080766,0.118136,0.72009
22/12/2023,10:00:00,0.621809,0.080699,0.002891,0.702508
22/12/2023,11:00:00,0.604774,0.080632,0,0.685406
22/12/2023,12:00:00,0.588206,0.080565,0,0.668771
22/12/2023,13:00:00,0.572092,0.080498,0,0.65259
22/12/2023,14:00:00,0.556419,0.08043,0,0.636849
22/12/2023,15:00:00,0.565934,0.080552,0.047594,0.646486
22/12/2023,16:00:00,0.61004,0.080938,0.002414,0.690978
22/12/2023,17:00:00,0.638487,0.081214,0,0.719701
22/12/2023,18:00:00,0.622007,0.081154,0,0.703161
22/12/2023,19:00:00,0.604967,0.081086,0,0.686053
22/12/2023,20:00:00,0.588393,0.081018,0,0.669411
22/12/2023,21:00:00,0.572274,0.080951,0,0.653225
22/12/2023,22:00:00,0.556596,0.080884,0,0.63748
22/12/2023,23:00:00,0.553106,0.080906,0,0.634012
23/12/2023,00:00:00,0.674189,0.081874,0,0.756063
23/12/2023,01:00:00,0.667957,0.081899,0,0.749856
23/12/2023,02:00:00,0.649658,0.08183,0,0.731488
23/12/2023,03:00:00,0.63186,0.081762,0,0.713622
23/12/2023,04:00:00,0.61455,0.081694,0,0.696244
23/12/2023,05:00:00,0.597714,0.081626,0,0.67934
23/12/2023,06:00:00,0.581339,0.081558,0,0.662897
23/12/2023,07:00:00,0.569522,0.081521,0,0.651043
23/12/2023,08:00:00,0.55392,0.081453,0,0.635373
23/12/2023,09:00:00,0.538745,0.081386,0,0.620131
23/12/2023,10:00:00,0.523985,0.081318,0,0.605303
23/12/2023,11:00:00,0.509631,0.08125,0,0.590881
23/12/2023,12:00:00,0.495669,0.081182,0,0.576851
23/12/2023,13:00:00,0.48209,0.081115,0,0.563205
23/12/2023,14:00:00,0.468883,0.081047,0,0.54993
23/12/2023,15:00:00,0.456037,0.08098,0,0.537017
23/12/2023,16:00:00,0.443544,0.080912,0,0.524456
23/12/2023,17:00:00,0.431393,0.080845,0,0.512238
23/12/2023,18:00:00,0.419575,0.080777,0,0.500352
23/12/2023,19:00:00,0.40808,0.08071,0,0.48879
23/12/2023,20:00:00,0.396901,0.080643,0,0.477544
23/12/2023,21:00:00,0.386027,0.080576,0,0.466603
23/12/2023,22:00:00,0.375452,0.080509,0,0.455961
23/12/2023,23:00:00,0.365166,0.080442,0,0.445608
24/12/2023,00:00:00,0.355162,0.080375,0,0.435537
24/12/2023,01:00:00,0.345432,0.080308,0,0.42574
24/12/2023,02:00:00,0.335969,0.080241,1.484454,0.41621
24/12/2023,03:00:00,0.326765,0.080174,2.720892,0.406939
24/12/2023,04:00:00,0.317813,0.080107,1.695216,0.39792
24/12/2023,05:00:00,0.309107,0.08004,1.535326,0.389147
24/12/2023,06:00:00,0.300638,0.079974,1.672745,0.380612
24/12/2023,07:00:00,0.292402,0.079907,0.947297,0.372309
24/12/2023,08:00:00,0.284392,0.079841,1.233518,0.364233
24/12/2023,09:00:00,0.276601,0.079774,0.184238,0.356375
24/12/2023,10:00:00,0.269023,0.079708,1.643002,0.348731
24/12/2023,11:00:00,0.261653,0.079641,2.452701,0.341294
24/12/2023,12:00:00,0.254485,0.079575,0.691563,0.33406
24/12/2023,13:00:00,0.247513,0.079509,0.029057,0.327022
24/12/2023,14:00:00,0.240732,0.079442,0.390142,0.320174
24/12/2023,15:00:00,0.234137,0.079376,0.857234,0.313513
24/12/2023,16:00:00,0.227723,0.07931,0.328094,0.307033
24/12/2023,17:00:00,0.221485,0.079244,0.014514,0.300729
24/12/2023,18:00:00,0.38539,0.08047,0.314027,0.46586
24/12/2023,19:00:00,0.688678,0.082789,0.510782,0.771467
24/12/2023,20:00:00,0.866782,0.084217,0.301152,0.950999
24/12/2023,21:00:00,1.022394,0.08551,0.375628,1.107904
24/12/2023,22:00:00,1.190853,0.086932,0.237286,1.277785
24/12/2023,23:00:00,1.269954,0.087709,0.011116,1.357663
25/12/2023,00:00:00,1.381194,0.088746,0,1.46994
25/12/2023,01:00:00,1.365176,0.088838,0,1.454014
25/12/2023,02:00:00,1.523352,0.090251,0,1.613603
25/12/2023,03:00:00,1.775583,0.09241,0,1.867993
25/12/2023,04:00:00,1.81022,0.092966,0.114202,1.903186
25/12/2023,05:00:00,1.764095,0.092915,0.25323,1.85701
25/12/2023,06:00:00,1.762827,0.093195,0.250459,1.856022
25/12/2023,07:00:00,1.818192,0.093906,0.050187,1.912098
25/12/2023,08:00:00,1.808115,0.09413,0.373036,1.902245
25/12/2023,09:00:00,1.760319,0.094064,0.589848,1.854383
25/12/2023,10:00:00,1.750172,0.094275,0.095665,1.844447
25/12/2023,11:00:00,1.764263,0.094668,0.812203,1.858931
25/12/2023,12:00:00,1.752549,0.094868,0.888079,1.847417
25/12/2023,13:00:00,1.750273,0.095137,1.061291,1.84541
25/12/2023,14:00:00,1.73124,0.095277,1.250774,1.826517
25/12/2023,15:00:00,1.685168,0.095208,2.677858,1.780376
25/12/2023,16:00:00,1.639002,0.095129,1.227468,1.734131
25/12/2023,17:00:00,1.594101,0.09505,0.874072,1.689151
25/12/2023,18:00:00,1.55043,0.09497,0.469834,1.6454
25/12/2023,19:00:00,1.507955,0.094891,0.278741,1.602846
25/12/2023,20:00:00,1.480347,0.094916,0.17482,1.575263
25/12/2023,21:00:00,1.470422,0.09507,0.074863,1.565492
25/12/2023,22:00:00,1.46041,0.095221,0.098526,1.555631
25/12/2023,23:00:00,1.426158,0.095186,0.395,1.521344
26/12/2023,00:00:00,1.432281,0.09545,1.789778,1.527731
26/12/2023,01:00:00,1.464804,0.095916,1.212925,1.56072
26/12/2023,02:00:00,1.435879,0.095921,0.989676,1.5318
26/12/2023,03:00:00,1.495692,0.096595,0.114083,1.592287
26/12/2023,04:00:00,1.563424,0.097341,0.003397,1.660765
26/12/2023,05:00:00,1.650979,0.098251,0,1.74923
26/12/2023,06:00:00,1.760057,0.099342,0,1.859399
26/12/2023,07:00:00,2.04506,0.101792,0,2.146852
26/12/2023,08:00:00,2.142239,0.102872,0,2.245111
26/12/2023,09:00:00,2.192704,0.103616,0,2.29632
26/12/2023,10:00:00,2.190961,0.103973,0,2.294934
26/12/2023,11:00:00,2.165135,0.104146,0,2.269281
26/12/2023,12:00:00,2.126857,0.104219,0,2.231076
26/12/2023,13:00:00,2.076937,0.104196,0,2.181133
26/12/2023,14:00:00,2.031333,0.104195,0,2.135528
26/12/2023,15:00:00,2.02446,0.104479,0,2.128939
26/12/2023,16:00:00,2.195083,0.106111,0,2.301194
26/12/2023,17:00:00,2.288485,0.107189,0,2.395674
26/12/2023,18:00:00,2.351274,0.108054,0,2.459328
26/12/2023,19:00:00,2.300256,0.108066,0,2.408322
26/12/2023,20:00:00,2.237239,0.107976,0,2.345215
26/12/2023,21:00:00,2.175949,0.107886,0,2.283835
26/12/2023,22:00:00,2.116338,0.107796,0,2.224134
26/12/2023,23:00:00,2.058359,0.107706,0,2.166065
27/12/2023,00:00:00,2.001969,0.107616,0,2.109585
27/12/2023,01:00:00,1.947124,0.107527,0,2.054651
27/12/2023,02:00:00,1.893782,0.107437,0,2.001219
27/12/2023,03:00:00,1.841901,0.107348,0,1.949249
27/12/2023,04:00:00,1.791441,0.107258,1.113325,1.898699
27/12/2023,05:00:00,1.742363,0.107169,1.369834,1.849532
27/12/2023,06:00:00,1.694631,0.10708,0.200063,1.801711
27/12/2023,07:00:00,1.648205,0.10699,0.101924,1.755195
27/12/2023,08:00:00,1.603052,0.106901,0.004858,1.709953
27/12/2023,09:00:00,1.559135,0.106812,0,1.665947
27/12/2023,10:00:00,1.516422,0.106723,0,1.623145
27/12/2023,11:00:00,1.474879,0.106634,0,1.581513
27/12/2023,12:00:00,1.434474,0.106546,0,1.54102
27/12/2023,13:00:00,1.395175,0.106457,0,1.501632
27/12/2023,14:00:00,1.356954,0.106368,0,1.463322
27/12/2023,15:00:00,1.31978,0.10628,0,1.42606
27/12/2023,16:00:00,1.283623,0.106191,0,1.389814
27/12/2023,17:00:00,1.248458,0.106103,0,1.354561
27/12/2023,18:00:00,1.214256,0.106014,0,1.32027
27/12/2023,19:00:00,1.180991,0.105926,0,1.286917
27/12/2023,20:00:00,1.290229,0.106914,0,1.397143
27/12/2023,21:00:00,1.430005,0.108156,0,1.538161
27/12/2023,22:00:00,1.415167,0.108251,0,1.523418
27/12/2023,23:00:00,1.387992,0.108249,0,1.496241
28/12/2023,00:00:00,1.349968,0.108159,0,1.458127
28/12/2023,01:00:00,1.312984,0.108069,0,1.421053
28/12/2023,02:00:00,1.277015,0.107979,0,1.384994
28/12/2023,03:00:00,1.24203,0.107889,0,1.349919
28/12/2023,04:00:00,1.208004,0.107799,0,1.315803
28/12/2023,05:00:00,1.17491,0.107709,0,1.282619
28/12/2023,06:00:00,1.142723,0.107619,0,1.250342
28/12/2023,07:00:00,1.111417,0.10753,0,1.218947
28/12/2023,08:00:00,1.080969,0.10744,0,1.188409
28/12/2023,09:00:00,1.051356,0.107351,0,1.158707
28/12/2023,10:00:00,1.022553,0.107261,0,1.129814
28/12/2023,11:00:00,0.99454,0.107172,0,1.101712
28/12/2023,12:00:00,0.967294,0.107083,0,1.074377
28/12/2023,13:00:00,0.940794,0.106993,0,1.047787
28/12/2023,14:00:00,0.915021,0.106904,0,1.021925
28/12/2023,15:00:00,0.889953,0.106815,0,0.996768
28/12/2023,16:00:00,0.865573,0.106726,0,0.972299
28/12/2023,17:00:00,0.84186,0.106637,0,0.948497
28/12/2023,18:00:00,0.818797,0.106548,0,0.925345
28/12/2023,19:00:00,0.796365,0.10646,0,0.902825
28/12/2023,20:00:00,0.774548,0.106371,0,0.880919
28/12/2023,21:00:00,0.753329,0.106282,0,0.859611
28/12/2023,22:00:00,0.732691,0.106194,0,0.838885
28/12/2023,23:00:00,0.712619,0.106105,0,0.818724
29/12/2023,00:00:00,0.693096,0.106017,0.161767,0.799113
29/12/2023,01:00:00,0.674109,0.105929,0.255644,0.780038
29/12/2023,02:00:00,0.655641,0.10584,0.012577,0.761481
29/12/2023,03:00:00,0.637679,0.105752,0,0.743431
29/12/2023,04:00:00,0.62021,0.105664,0,0.725874
29/12/2023,05:00:00,0.603219,0.105576,0,0.708795
29/12/2023,06:00:00,0.586693,0.105488,0.076115,0.692181
29/12/2023,07:00:00,0.570621,0.1054,0.003874,0.676021
29/12/2023,08:00:00,0.554988,0.105313,0.285476,0.660301
29/12/2023,09:00:00,0.539784,0.105225,0.014544,0.645009
29/12/2023,10:00:00,0.524996,0.105137,0.761241,0.630133
29/12/2023,11:00:00,0.510614,0.10505,3.388286,0.615664
29/12/2023,12:00:00,0.496625,0.104962,0.893652,0.601587
29/12/2023,13:00:00,0.48302,0.104875,0.036806,0.587895
29/12/2023,14:00:00,0.469787,0.104787,0,0.574574
29/12/2023,15:00:00,0.456917,0.1047,0,0.561617
29/12/2023,16:00:00,0.464781,0.104768,0,0.569549
29/12/2023,17:00:00,0.484533,0.104927,0.066608,0.58946
29/12/2023,18:00:00,0.472341,0.104848,2.16347,0.577189
29/12/2023,19:00:00,0.459401,0.104761,0.109941,0.564162
29/12/2023,20:00:00,0.446815,0.104674,0,0.551489
29/12/2023,21:00:00,0.434574,0.104586,0,0.53916
29/12/2023,22:00:00,0.431846,0.104569,0,0.536415
29/12/2023,23:00:00,0.420015,0.104482,0,0.524497
30/12/2023,00:00:00,0.444686,0.10467,0,0.549356
30/12/2023,01:00:00,0.433643,0.104591,0,0.538234
30/12/2023,02:00:00,0.519526,0.105247,0,0.624773
30/12/2023,03:00:00,0.945857,0.108509,0,1.054366
30/12/2023,04:00:00,1.036283,0.109303,0,1.145586
30/12/2023,05:00:00,1.011859,0.109242,0,1.121101
30/12/2023,06:00:00,0.984139,0.109151,0,1.09329
30/12/2023,07:00:00,0.957178,0.10906,0,1.066238
30/12/2023,08:00:00,0.930956,0.108969,0,1.039925
30/12/2023,09:00:00,0.913218,0.108937,0,1.022155
30/12/2023,10:00:00,1.17223,0.111005,0,1.283235
30/12/2023,11:00:00,1.153605,0.111016,0,1.264621
30/12/2023,12:00:00,1.122001,0.110923,0,1.232924
30/12/2023,13:00:00,1.091263,0.110831,0,1.202094
30/12/2023,14:00:00,1.061368,0.110738,0,1.172106
30/12/2023,15:00:00,1.032291,0.110646,0,1.142937
30/12/2023,16:00:00,1.004011,0.110554,0,1.114565
30/12/2023,17:00:00,0.976505,0.110462,0,1.086967
30/12/2023,18:00:00,0.949754,0.11037,0,1.060124
30/12/2023,19:00:00,0.923735,0.110278,0,1.034013
30/12/2023,20:00:00,0.898428,0.110186,0,1.008614
30/12/2023,21:00:00,0.873815,0.110094,0,0.983909
30/12/2023,22:00:00,0.849877,0.110003,0,0.95988
30/12/2023,23:00:00,0.826594,0.109911,0,0.936505
31/12/2023,00:00:00,0.803949,0.109819,0,0.913768
31/12/2023,01:00:00,0.781924,0.109728,0,0.891652
31/12/2023,02:00:00,0.760503,0.109637,0,0.87014
31/12/2023,03:00:00,0.739669,0.109545,0,0.849214
31/12/2023,04:00:00,0.719405,0.109454,0,0.828859
31/12/2023,05:00:00,0.699697,0.109363,0,0.80906
31/12/2023,06:00:00,0.680528,0.109272,0.038058,0.7898
31/12/2023,07:00:00,0.661885,0.109181,0.039995,0.771066
31/12/2023,08:00:00,0.643752,0.10909,1.695722,0.752842
31/12/2023,09:00:00,0.626116,0.108999,0.086218,0.735115
31/12/2023,10:00:00,0.608963,0.108908,0.494808,0.717871
31/12/2023,11:00:00,0.592281,0.108817,0.025183,0.701098
31/12/2023,12:00:00,0.576055,0.108727,0,0.684782
31/12/2023,13:00:00,0.560273,0.108636,0,0.668909
31/12/2023,14:00:00,0.544924,0.108546,0,0.65347
31/12/2023,15:00:00,0.529996,0.108455,0,0.638451
31/12/2023,16:00:00,0.515476,0.108365,0,0.623841
31/12/2023,17:00:00,0.501355,0.108275,0,0.60963
31/12/2023,18:00:00,0.48762,0.108184,0.209361,0.595804
31/12/2023,19:00:00,0.474261,0.108094,0.010639,0.582355
31/12/2023,20:00:00,0.461269,0.108004,0,0.569273
31/12/2023,21:00:00,0.448632,0.107914,0,0.556546
31/12/2023,22:00:00,0.440078,0.107853,0,0.547931
31/12/2023,23:00:00,0.432073,0.107794,0.923038,0.539867
01/01/2024,00:00:00,0.643575,0.109402,0.046968,0.752977
01/01/2024,01:00:00,0.636263,0.109389,0.266433,0.745652
01/01/2024,02:00:00,0.683509,0.109789,0.965148,0.793298
01/01/2024,03:00:00,0.66712,0.109716,0.666946,0.776836
01/01/2024,04:00:00,0.648844,0.109624,0.031471,0.758468
01/01/2024,05:00:00,0.631069,0.109533,0.038058,0.740602
01/01/2024,06:00:00,0.61378,0.109442,0.14469,0.723222
01/01/2024,07:00:00,0.596965,0.109351,0.425935,0.706316
01/01/2024,08:00:00,0.580611,0.10926,0.240177,0.689871
01/01/2024,09:00:00,0.564705,0.109169,0.981748,0.673874
01/01/2024,10:00:00,0.576466,0.109285,0.049382,0.685751
01/01/2024,11:00:00,0.561537,0.1092,0,0.670737
01/01/2024,12:00:00,0.546154,0.109109,0,0.655263
01/01/2024,13:00:00,0.531192,0.109018,0,0.64021
01/01/2024,14:00:00,0.516639,0.108927,0,0.625566
01/01/2024,15:00:00,0.625128,0.109769,0,0.734897
01/01/2024,16:00:00,0.613966,0.109723,0,0.723689
01/01/2024,17:00:00,0.632391,0.109899,0,0.74229
01/01/2024,18:00:00,0.743794,0.110786,0,0.85458
01/01/2024,19:00:00,0.812475,0.111371,0.266463,0.923846
01/01/2024,20:00:00,0.794077,0.111308,0.01356,0.905385
01/01/2024,21:00:00,0.777052,0.111251,0.142723,0.888303
01/01/2024,22:00:00,0.774791,0.111303,0.625789,0.886094
01/01/2024,23:00:00,0.810386,0.111642,1.89656,0.922028
02/01/2024,00:00:00,0.820061,0.111791,2.626091,0.931852
02/01/2024,01:00:00,0.92943,0.1127,2.888381,1.04213
02/01/2024,02:00:00,0.910179,0.112654,3.508985,1.022833
02/01/2024,03:00:00,0.885244,0.11256,1.494139,0.997804
02/01/2024,04:00:00,0.860993,0.112466,0.819057,0.973459
02/01/2024,05:00:00,0.837405,0.112372,0.447422,0.949777
02/01/2024,06:00:00,0.814464,0.112279,0.077933,0.926743
02/01/2024,07:00:00,0.792152,0.112185,0.002921,0.904337
02/01/2024,08:00:00,0.77045,0.112092,0,0.882542
02/01/2024,09:00:00,0.749343,0.111998,0,0.861341
02/01/2024,10:00:00,0.728815,0.111905,0.770748,0.84072
02/01/2024,11:00:00,0.744227,0.112081,2.123177,0.856308
02/01/2024,12:00:00,0.725068,0.111997,2.789497,0.837065
02/01/2024,13:00:00,0.723867,0.112045,0.383973,0.835912
02/01/2024,14:00:00,0.788026,0.112591,1.868159,0.900617
02/01/2024,15:00:00,1.023217,0.114449,1.302928,1.137666
02/01/2024,16:00:00,1.35339,0.117076,0.327945,1.470466
02/01/2024,17:00:00,1.713599,0.119999,0.01356,1.833598
02/01/2024,18:00:00,2.154018,0.123603,0,2.277621
02/01/2024,19:00:00,2.303697,0.125087,0,2.428784
02/01/2024,20:00:00,2.355112,0.125853,0,2.480965
02/01/2024,21:00:00,2.353017,0.126223,0,2.47924
02/01/2024,22:00:00,2.298976,0.126197,0,2.425173
02/01/2024,23:00:00,2.235994,0.126092,0,2.362086
03/01/2024,00:00:00,2.174738,0.125987,0,2.300725
03/01/2024,01:00:00,2.11516,0.125882,0,2.241042
03/01/2024,02:00:00,2.165478,0.1266,0,2.292078
03/01/2024,03:00:00,2.406494,0.128777,0,2.535271
03/01/2024,04:00:00,2.738132,0.131692,0.352085,2.869824
03/01/2024,05:00:00,2.717728,0.131997,4.024029,2.849725
03/01/2024,06:00:00,2.911492,0.133926,3.172785,3.045418
03/01/2024,07:00:00,3.019539,0.135242,0.722051,3.154781
03/01/2024,08:00:00,2.983924,0.135488,0.029057,3.119412
03/01/2024,09:00:00,2.903789,0.135387,0,3.039176
03/01/2024,10:00:00,2.824239,0.135274,0.380605,2.959513
03/01/2024,11:00:00,2.746867,0.135162,1.446754,2.882029
03/01/2024,12:00:00,2.671615,0.135049,0.072628,2.806664
03/01/2024,13:00:00,2.598425,0.134937,0,2.733362
03/01/2024,14:00:00,2.52724,0.134824,0,2.662064
03/01/2024,15:00:00,2.458004,0.134712,0.903994,2.592716
03/01/2024,16:00:00,2.390666,0.1346,0.873864,2.525266
03/01/2024,17:00:00,2.325173,0.134488,0.04214,2.459661
03/01/2024,18:00:00,2.261473,0.134376,0.466287,2.395849
03/01/2024,19:00:00,2.199519,0.134264,1.812667,2.333783
03/01/2024,20:00:00,2.189939,0.134537,3.64992,2.324476
03/01/2024,21:00:00,2.716338,0.138882,0.523686,2.85522
03/01/2024,22:00:00,3.108873,0.142316,0.017434,3.251189
03/01/2024,23:00:00,3.130205,0.143007,0,3.273212
04/01/2024,00:00:00,3.048293,0.142917,0,3.19121
04/01/2024,01:00:00,2.964784,0.142798,0,3.107582
04/01/2024,02:00:00,2.939502,0.143104,0,3.082606
04/01/2024,03:00:00,3.073575,0.144616,0.161767,3.218191
04/01/2024,04:00:00,2.999616,0.144574,0.931263,3.14419
04/01/2024,05:00:00,2.917441,0.144453,0.83679,3.061894
04/01/2024,06:00:00,2.837516,0.144333,0.344694,2.981849
04/01/2024,07:00:00,2.894013,0.145233,1.033664,3.039246
04/01/2024,08:00:00,2.944758,0.146101,3.030241,3.090859
04/01/2024,09:00:00,2.869667,0.146021,0.37998,3.015688
04/01/2024,10:00:00,2.86018,0.146425,0.60159,3.006605
04/01/2024,11:00:00,3.053591,0.148369,0.030011,3.20196
04/01/2024,12:00:00,3.522071,0.152442,0,3.674513
04/01/2024,13:00:00,3.504514,0.152915,0,3.657429
04/01/2024,14:00:00,3.410273,0.152801,0,3.563074
